licenseNum,date,yelp_name,yelp_id,image_url,is_claimed,is_closed,address,city,state,country,zip_code,price,rating,review_count,transactions,url,,
BU21605579,4/30/19,Cheese Addiction,5q3FwtYG92yJKsNynxsYcw,https://s3-media1.fl.yelpcdn.com/bphoto/hfkMvQQ3YZe46oIqwaOnXg/o.jpg,TRUE,FALSE,195 Claremont Ave,Long Beach,CA,US,90803,$$,4.5,162,[],https://www.yelp.com/biz/cheese-addiction-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21605643,4/30/19,Arlene's Hair Design,N3P4nCpAqfQaKR_MNr22Rw,https://s3-media3.fl.yelpcdn.com/bphoto/sOCw-TlqnC8zb2qSzzfkDw/o.jpg,FALSE,TRUE,6232 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$,5,8,[],https://www.yelp.com/biz/arlenes-hair-design-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21708360,4/30/19,Chronic Tacos,vN5ogiZG0OXhNhYNnI8J2w,https://s3-media2.fl.yelpcdn.com/bphoto/rsfQn_HN4b-EQ5Lit3si-g/o.jpg,TRUE,FALSE,3870 E Ocean Blvd,Long Beach,CA,US,90803,$,3,282,[],https://www.yelp.com/biz/chronic-tacos-long-beach-5?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21608795,4/30/19,D'Aversa the Salon,N_DVV_VN9XcxfOwuj_i28Q,https://s3-media1.fl.yelpcdn.com/bphoto/zTwLw3v88sZsHLh2uWostA/o.jpg,TRUE,FALSE,6477 Pacific Coast Hwy,Long Beach,CA,US,90803,$$,5,185,[],https://www.yelp.com/biz/d-aversa-the-salon-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21702136,4/30/19,Dermasculpt Center,1_OR49YMSoeoiiMikY4wxw,https://s3-media1.fl.yelpcdn.com/bphoto/uoCLBBEOiocEGYqwvnI4hA/o.jpg,TRUE,FALSE,5810 E 2nd St,Long Beach,CA,US,90803,$$,4.5,8,[],https://www.yelp.com/biz/dermasculpt-center-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21602239,4/30/19,Marina Smiles Dentistry,eAEAZmmi-N34IiRj7Os2uA,https://s3-media1.fl.yelpcdn.com/bphoto/tKhg3OuRrSKJ9DBB4PEe7w/o.jpg,TRUE,FALSE,6437 E Pacific Coast Hwy,Long Beach,CA,US,90803,,4.5,118,[],https://www.yelp.com/biz/marina-smiles-dentistry-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21708407,4/30/19,Jiu-Jitsu League,UiBTR43RHkIUO85UzXCSdA,https://s3-media1.fl.yelpcdn.com/bphoto/Q5bq16WiAH3rIossomSUOg/o.jpg,TRUE,FALSE,6376 E Pacific Coast Hwy,Long Beach,CA,US,90803,,5,63,[],https://www.yelp.com/biz/jiu-jitsu-league-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21607521,4/30/19,Michael A. Wooten,FrwTmhPc9ebTkSew6Xgyvg,https://s3-media4.fl.yelpcdn.com/bphoto/KXCGNb2GS-U8X2HcjaslxA/o.jpg,TRUE,FALSE,5929 E Naples Plz,Long Beach,CA,US,90803,,5,14,[],https://www.yelp.com/biz/michael-a-wooten-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21607650,4/30/19,Orangetheory Fitness Long Beach - Marina,qzKTJ0YG0691StqyjF4UXg,https://s3-media3.fl.yelpcdn.com/bphoto/Nw8CZ_xa5wvOjhXJz43weg/o.jpg,TRUE,FALSE,6620 E Pacific Coast Hwy,Long Beach,CA,US,90803,,4.5,183,[],https://www.yelp.com/biz/orangetheory-fitness-long-beach-marina-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21700817,4/30/19,Nomad Asian Bistro,st07C3ZmrYTzCDJhWGyaKA,https://s3-media3.fl.yelpcdn.com/bphoto/_J5o8aGWqhYbADPdxnaBjg/o.jpg,TRUE,FALSE,6563 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$,4,1036,['pickup'],https://www.yelp.com/biz/nomad-asian-bistro-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21601977,4/30/19,Shoreline Ornamental Iron,_aJ3tZ1iZUWAU42ybfmTVQ,https://s3-media2.fl.yelpcdn.com/bphoto/6stY9gRPFfXBbdWRN6mDnw/o.jpg,TRUE,FALSE,250 Venetia Dr,Long Beach,CA,US,90803,,5,1,[],https://www.yelp.com/biz/shoreline-ornamental-iron-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21702691,4/30/19,American Vintage Barbershop,MfwMOKwDhKzAaFnQ-wf1pQ,https://s3-media3.fl.yelpcdn.com/bphoto/ZhWuNCtkEKV_GEGUi0xDUw/o.jpg,TRUE,FALSE,203 Covina Ave,Long Beach,CA,US,90803,$$,4.5,100,[],https://www.yelp.com/biz/american-vintage-barbershop-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21608765,4/30/19,Enjoy Healing Center,7Bvsffz2qc52OHrlwJDLuw,https://s3-media1.fl.yelpcdn.com/bphoto/OhTciC3HGPuJfRxnXR_K7w/o.jpg,TRUE,FALSE,6621 Pacific Coast Hwy,Long Beach,CA,US,90803,,5,8,[],https://www.yelp.com/biz/enjoy-healing-center-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21805486,4/30/19,At Face Value,v3BKnA3Edo4PrB0T9nrH8g,https://s3-media3.fl.yelpcdn.com/bphoto/yecBMsG6HKWgJDt1tWoyvw/o.jpg,TRUE,FALSE,6642 E Pacific Coast Hwy,Long Beach,CA,US,90803,,5,3,[],https://www.yelp.com/biz/at-face-value-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21802374,4/30/19,Prospect Therapy,JfxPcsp3fDOy6j0O-lMZpA,https://s3-media1.fl.yelpcdn.com/bphoto/dmQ6fcOaLRfdm6yyQQmJyg/o.jpg,TRUE,FALSE,6621 E Pacific Coast Hwy,Long Beach,CA,US,90803,,4,7,[],https://www.yelp.com/biz/prospect-therapy-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21807172,4/30/19,Spiess Chiropractic & Kinesiology,crUVVxY5I0OSu698jWITbw,,TRUE,FALSE,5855 E Naples Plz,Long Beach,CA,US,90803,,5,12,[],https://www.yelp.com/biz/spiess-chiropractic-and-kinesiology-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21800975,4/30/19,The Game Changer,EdkpCecxXZKN-hxQz9USgg,https://s3-media3.fl.yelpcdn.com/bphoto/FVvt_b-ZDeitjCK8FYCv0g/o.jpg,TRUE,FALSE,6477 East Pacific Coast Hwy,Long Beach,CA,US,90803,,5,3,[],https://www.yelp.com/biz/the-game-changer-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21801456,4/30/19,Bodhi's Korner,eaHfnfFT9-fy2HjbT4KimQ,https://s3-media2.fl.yelpcdn.com/bphoto/OmoaI3j-nQKkTK8v_9bmCA/o.jpg,TRUE,FALSE,6473 E Pacific Coast Hwy,Long Beach,CA,US,90803,,4.5,30,"['pickup', 'delivery']",https://www.yelp.com/biz/bodhis-korner-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21806277,4/30/19,BYO Long Beach,UDSZNQ-xr5TjhmK4HDYG7w,https://s3-media3.fl.yelpcdn.com/bphoto/da8yfEbUYuDQR94gbfSPVA/o.jpg,TRUE,FALSE,140 N Marina Dr,Long Beach,CA,US,90803,,5,10,[],https://www.yelp.com/biz/byo-long-beach-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21801100,4/30/19,Bay Shore Wellness,rVEJjLYN0ftdLIXk7KAUEQ,https://s3-media1.fl.yelpcdn.com/bphoto/b1tCerQLRR7VUzijDc5y6A/o.jpg,TRUE,FALSE,5855 Naples Plz,Long Beach,CA,US,90803,,5,8,[],https://www.yelp.com/biz/bay-shore-wellness-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21803525,4/30/19,True Potential Counseling,WtbYLONrlAaC6CJ9b5u01Q,https://s3-media2.fl.yelpcdn.com/bphoto/Mo-0s3pJrPtw2VUc5f0tHg/o.jpg,TRUE,FALSE,5855 E Naples Plz,Long Beach,CA,US,90803,,5,9,[],https://www.yelp.com/biz/true-potential-counseling-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21803529,4/30/19,True Potential Counseling,WtbYLONrlAaC6CJ9b5u01Q,https://s3-media2.fl.yelpcdn.com/bphoto/Mo-0s3pJrPtw2VUc5f0tHg/o.jpg,TRUE,FALSE,5855 E Naples Plz,Long Beach,CA,US,90803,,5,9,[],https://www.yelp.com/biz/true-potential-counseling-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21800495,4/30/19,Spiess Chiropractic & Kinesiology,crUVVxY5I0OSu698jWITbw,,TRUE,FALSE,5855 E Naples Plz,Long Beach,CA,US,90803,,5,12,[],https://www.yelp.com/biz/spiess-chiropractic-and-kinesiology-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21807385,4/30/19,Proper,iMLl_g_rvf9s7jVr2Mosgw,https://s3-media2.fl.yelpcdn.com/bphoto/wYWjwwsz1jIMTDEVEes0Dg/o.jpg,TRUE,FALSE,425 E 1st St,Long Beach,CA,US,90802,$$,3.5,91,[],https://www.yelp.com/biz/proper-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21803961,4/30/19,Anchors Away Boat Rental,5ZTELMJlOrfHqLPxM1yrzQ,https://s3-media2.fl.yelpcdn.com/bphoto/oKn07J77icER0prRirYhBg/o.jpg,TRUE,FALSE,6272 E Pacific Coast Hwy,Long Beach,CA,US,90803,,4.5,96,[],https://www.yelp.com/biz/anchors-away-boat-rental-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21803572,4/30/19,"David Schlute, DC - Ultimate Wellness",AjZXrw3L9Ie_HjxBrt2xXA,https://s3-media4.fl.yelpcdn.com/bphoto/iJiRQLzDtJIZqinR394IkA/o.jpg,TRUE,FALSE,5855 E Naples Plz,Long Beach,CA,US,90803,,5,21,[],https://www.yelp.com/biz/david-schlute-dc-ultimate-wellness-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21851095,4/30/19,Belmont Shore Inn Motel,wESsvWYWmRKmqPM8I_Q3Tw,https://s3-media4.fl.yelpcdn.com/bphoto/yagg0AB9-gbVNRyIEvgXwg/o.jpg,TRUE,FALSE,3946 E Ocean Blvd,Long Beach,CA,US,90803,$,2,13,[],https://www.yelp.com/biz/belmont-shore-inn-motel-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20642850,4/30/19,Hardey Tile,jDdJaDQb2AiO7eqR7pYqhw,https://s3-media3.fl.yelpcdn.com/bphoto/PunkUd1wcrtgvCmLTRsPog/o.jpg,TRUE,FALSE,1893 Palo Verde Ave,Long Beach,CA,US,90815,$$,4,27,[],https://www.yelp.com/biz/hardey-tile-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20630810,4/30/19,Chipotle Mexican Grill,amkV7jzlIe71AzF--xfL9A,https://s3-media4.fl.yelpcdn.com/bphoto/PUnmLianXN8-FXr85eDDGQ/o.jpg,TRUE,FALSE,1800 Ximeno Ave,Long Beach,CA,US,90815,$,2.5,319,[],https://www.yelp.com/biz/chipotle-mexican-grill-long-beach-4?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20011500,4/30/19,Fantastic Café,knf9IdqnG37s6-Ew6oH09Q,https://s3-media2.fl.yelpcdn.com/bphoto/AsQmf5SgM94ku4tNwroP0g/o.jpg,TRUE,FALSE,1180 N Studebaker Rd,Long Beach,CA,US,90815,$,3.5,295,[],https://www.yelp.com/biz/fantastic-caf%C3%A9-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20327800,4/30/19,Anthony Roberts Salon,hG9sqNO5XsMDY_jg6d1LCQ,https://s3-media4.fl.yelpcdn.com/bphoto/doEPQ57zXT9TJ94u8RFkYg/o.jpg,TRUE,FALSE,1190 N Studebaker Rd,Long Beach,CA,US,90815,$$,4.5,34,[],https://www.yelp.com/biz/anthony-roberts-salon-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20445620,4/30/19,Tait Williams Contracting and Carpentry,DcifIFvAGKUd7pJn-XVf7g,https://s3-media1.fl.yelpcdn.com/bphoto/VJ8jqWi3GwkWnPLWJIzPaQ/o.jpg,TRUE,FALSE,1825 Ostrom Ave,Los Alamitos,CA,US,90815,,5,1,[],https://www.yelp.com/biz/tait-williams-contracting-and-carpentry-los-alamitos?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20720110,4/30/19,Circle Porsche,R3bTVUrkuTJbZocPF7zwxg,https://s3-media2.fl.yelpcdn.com/bphoto/fG-KtIST888dmR86JUc3Jg/o.jpg,TRUE,FALSE,1850 Outer Traffic Cir,Long Beach,CA,US,90815,,4,131,[],https://www.yelp.com/biz/circle-porsche-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20334370,4/30/19,Gamestop,6lJWZ6FlIvNTi36LMGnlDQ,https://s3-media4.fl.yelpcdn.com/bphoto/MRRzbE_r4_1vquC5XOCAlw/o.jpg,FALSE,FALSE,1992 Ximeno Ave,Long Beach,CA,US,90815,$$,3.5,35,[],https://www.yelp.com/biz/gamestop-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20703370,4/30/19,A&E Insurance Services,44kZR4qYSddQy0vxukDxfw,https://s3-media1.fl.yelpcdn.com/bphoto/j1EunsuX3dDD3b8hN977AQ/o.jpg,TRUE,FALSE,4407 E Los Coyotes Diagonal,Long Beach,CA,US,90815,,5,2,[],https://www.yelp.com/biz/a-and-e-insurance-services-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20515560,4/30/19,Nails Boutique & Spa,hWJkV3lq1aYyoPet1vFg6A,https://s3-media2.fl.yelpcdn.com/bphoto/B6IlPV6UGJke0E5whg1glg/o.jpg,TRUE,FALSE,1190 N Studebaker Rd,Long Beach,CA,US,90815,$$,4,104,[],https://www.yelp.com/biz/nails-boutique-and-spa-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20104650,4/30/19,Power Source Electric,Xk749slC4IUzgkDff2HAAg,https://s3-media3.fl.yelpcdn.com/bphoto/WIDl5Oi_GGUV8q0ZFL6Y0A/o.jpg,FALSE,FALSE,849 Stevely Ave,Long Beach,CA,US,90815,,3,2,[],https://www.yelp.com/biz/power-source-electric-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU05014370,4/30/19,Yard Doctor's Tree Service & Landscaping,EwCoD-8rsECseajBJOfBDQ,https://s3-media1.fl.yelpcdn.com/bphoto/CwnsKLTnfmYdl66pFtvIkA/o.jpg,TRUE,FALSE,1866 Roxanne Ave,Long Beach,CA,US,90815,,5,8,[],https://www.yelp.com/biz/yard-doctors-tree-service-and-landscaping-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21415000,4/30/19,SayIt Promos,q4pz2q3vwDIvtc5gNfSfYg,https://s3-media2.fl.yelpcdn.com/bphoto/vKmhAKRlHB72zDkm5tO-Ng/o.jpg,TRUE,FALSE,,Long Beach,CA,US,90815,$,4.5,3,[],https://www.yelp.com/biz/sayit-promos-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21206080,4/30/19,New Flower Studio,GckJ-KULT7TLOQXsKpMmwA,https://s3-media2.fl.yelpcdn.com/bphoto/iIwv1WeyE6fF376CAWU_fQ/o.jpg,TRUE,FALSE,1180 Studebaker Rd,Long Beach,CA,US,90815,$$,5,289,[],https://www.yelp.com/biz/new-flower-studio-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21303680,4/30/19,Anthony Roberts Salon,hG9sqNO5XsMDY_jg6d1LCQ,https://s3-media4.fl.yelpcdn.com/bphoto/doEPQ57zXT9TJ94u8RFkYg/o.jpg,TRUE,FALSE,1190 N Studebaker Rd,Long Beach,CA,US,90815,$$,4.5,34,[],https://www.yelp.com/biz/anthony-roberts-salon-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21115630,4/30/19,Wee Care Montessori,YOgPtEOZYQ9rPusuL8WmsQ,https://s3-media1.fl.yelpcdn.com/bphoto/oNWCxj-IheON8rcj2WgO8w/o.jpg,TRUE,FALSE,1901 Palo Verde Ave,Long Beach,CA,US,90815,,4.5,40,[],https://www.yelp.com/biz/wee-care-montessori-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20842870,4/30/19,Anthony Roberts Salon,hG9sqNO5XsMDY_jg6d1LCQ,https://s3-media4.fl.yelpcdn.com/bphoto/doEPQ57zXT9TJ94u8RFkYg/o.jpg,TRUE,FALSE,1190 N Studebaker Rd,Long Beach,CA,US,90815,$$,4.5,34,[],https://www.yelp.com/biz/anthony-roberts-salon-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU98027700,4/30/19,7-Eleven,qiL4yhdVII_ptcEF5PoRng,https://s3-media3.fl.yelpcdn.com/bphoto/yaQ5k6H00REKrrPhm5pY7A/o.jpg,TRUE,FALSE,1190 N Studebaker Rd,Long Beach,CA,US,90815,$,2.5,22,[],https://www.yelp.com/biz/7-eleven-long-beach-15?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20800410,4/30/19,Bonilla Family Child Care,lbVn6QBq71ELwJk54wlCaw,,FALSE,FALSE,6809 E DeLeon St,Long Beach,CA,US,90815,,5,1,[],https://www.yelp.com/biz/bonilla-family-child-care-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21700810,4/30/19,Crossfit Modern,6FAf4WCVLBERzvGkuUqfKA,https://s3-media2.fl.yelpcdn.com/bphoto/8892-BUW9OXxu8Gbi5haJA/o.jpg,TRUE,FALSE,1180 N Studebaker Rd,Long Beach,CA,US,90815,,5,8,[],https://www.yelp.com/biz/crossfit-modern-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21801986,4/30/19,Montgomery Cleaners,4eYdfd8lhH3fDUbBmIwwLg,https://s3-media1.fl.yelpcdn.com/bphoto/fxQsI7FWN9IR69LTO2xIag/o.jpg,TRUE,FALSE,1180 N Studebaker Rd,Long Beach,CA,US,90815,$,3.5,14,[],https://www.yelp.com/biz/montgomery-cleaners-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21803635,4/30/19,Paterno Heating and Air Conditioning,bs3hpsjxE5FTK8Emnjx9-A,https://s3-media1.fl.yelpcdn.com/bphoto/D31zntHhiCFJvus50mX18Q/o.jpg,TRUE,FALSE,1932 Lees Ave,Long Beach,CA,US,90815,,4,19,[],https://www.yelp.com/biz/paterno-heating-and-air-conditioning-long-beach-4?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20000150,4/30/19,O'Reilly Auto Parts,L_PJ4W64q50brP7PrDsdZw,https://s3-media3.fl.yelpcdn.com/bphoto/dAeKumUNOuksXxBqklsbUw/o.jpg,TRUE,FALSE,6551 Spring St E,Long Beach,CA,US,90808,,5,28,[],https://www.yelp.com/biz/o-reilly-auto-parts-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20704560,4/30/19,Los Altos Carwash,5hPoggqp9e5AzTuSPgOcKA,https://s3-media2.fl.yelpcdn.com/bphoto/ivh9gH62HKyrPL3r4GVjXA/o.jpg,TRUE,FALSE,5470 E Stearns St,Long Beach,CA,US,90815,,2.5,80,[],https://www.yelp.com/biz/los-altos-carwash-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20537410,4/30/19,AT&T Store,jci0YXvGZSqd9wOlkRMDvA,https://s3-media2.fl.yelpcdn.com/bphoto/aIvMqRfta5uz_6lt7i8ZuA/o.jpg,TRUE,FALSE,2170 Bellflower Bl,Long Beach,CA,US,90815,$$,2.5,114,[],https://www.yelp.com/biz/at-and-t-store-long-beach-6?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU06066400,4/30/19,El Dorado Park Restaurant & Event Center,V4lB86qYLCpw94lqoXlp7A,https://s3-media1.fl.yelpcdn.com/bphoto/OawfvkmUuIvh9qtQLGDzuA/o.jpg,FALSE,FALSE,2400 N Studebaker Rd,Long Beach,CA,US,90815,$,4,36,[],https://www.yelp.com/biz/el-dorado-park-restaurant-and-event-center-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
